"날짜","종가","시가","고가","저가","거래량","변동 %"
"2001- 05- 15","581.30","583.73","585.74","579.08","557.55M","-0.48%"
"2001- 05- 14","584.08","585.13","588.13","580.82","526.96M","0.17%"
"2001- 05- 11","583.06","581.74","584.28","577.91","546.70M","0.29%"
"2001- 05- 10","581.38","579.16","584.33","575.43","557.13M","0.44%"
"2001- 05- 09","578.84","589.06","589.42","578.34","527.73M","-2.04%"
"2001- 05- 08","590.91","594.32","597.95","590.65","484.40M","-0.94%"
"2001- 05- 07","596.50","588.88","599.05","584.79","471.72M","1.86%"
"2001- 05- 04","585.60","575.69","585.60","575.69","392.47M","0.21%"
"2001- 05- 03","584.40","583.22","584.68","576.53","390.07M","0.12%"
"2001- 05- 02","583.70","586.27","587.18","580.39","594.62M","1.10%"
"2001- 04- 30","577.36","565.44","577.52","564.72","371.50M","3.72%"
"2001- 04- 27","556.63","561.06","563.76","553.67","231.12M","-0.89%"
"2001- 04- 26","561.62","569.58","570.99","560.84","305.80M","-0.83%"
"2001- 04- 25","566.34","552.69","566.34","551.15","376.55M","1.93%"
"2001- 04- 24","555.64","552.32","556.48","547.39","346.70M","-0.94%"
"2001- 04- 23","560.94","559.09","566.47","556.52","420.37M","0.84%"
"2001- 04- 20","556.29","567.66","572.08","556.22","475.64M","-1.25%"
"2001- 04- 19","563.31","567.49","581.63","558.97","561.59M","4.32%"
"2001- 04- 18","540.00","523.26","540.00","520.31","494.86M","5.06%"
"2001- 04- 17","513.97","506.92","516.12","505.92","319.54M","1.11%"
"2001- 04- 16","508.35","514.55","518.26","508.35","328.65M","-1.50%"
"2001- 04- 13","516.10","518.64","518.65","512.35","346.89M","0.37%"
"2001- 04- 12","514.21","516.73","519.48","511.73","408.94M","1.32%"
"2001- 04- 11","507.53","505.24","508.75","501.63","354.28M","3.32%"
"2001- 04- 10","491.21","500.97","501.65","491.21","261.94M","-1.26%"
"2001- 04- 09","497.46","503.07","506.46","497.46","283.86M","-1.73%"
"2001- 04- 06","506.22","518.06","518.20","504.54","373.59M","2.54%"
"2001- 04- 04","493.69","496.03","501.32","493.57","313.64M","-1.90%"
"2001- 04- 03","503.26","505.38","507.67","498.27","277.55M","-2.32%"
"2001- 04- 02","515.20","520.56","522.09","512.40","231.82M","-1.53%"
"2001- 03- 30","523.22","524.63","528.60","516.97","417.22M","-0.11%"
"2001- 03- 29","523.80","522.99","531.85","521.04","484.17M","-0.94%"
"2001- 03- 28","528.79","541.43","541.71","528.79","402.64M","-0.77%"
"2001- 03- 27","532.90","546.27","546.27","532.90","433.27M","-2.40%"
"2001- 03- 26","545.98","544.75","550.26","542.09","433.28M","1.49%"
"2001- 03- 23","537.97","532.01","539.19","531.63","364.38M","2.07%"
"2001- 03- 22","527.05","530.88","532.25","524.25","402.50M","-1.04%"
"2001- 03- 21","532.59","520.71","532.59","520.41","364.74M","0.19%"
"2001- 03- 20","531.59","542.13","542.79","531.39","279.53M","-0.51%"
"2001- 03- 19","534.33","531.84","541.20","528.88","253.80M","-0.81%"
"2001- 03- 16","538.67","541.31","543.81","536.70","332.62M","-0.58%"
"2001- 03- 15","541.83","523.38","542.30","522.74","385.19M","-0.27%"
"2001- 03- 14","543.28","541.42","545.00","539.12","415.19M","2.90%"
"2001- 03- 13","527.97","527.94","533.25","522.65","358.14M","-3.13%"
"2001- 03- 12","545.05","554.36","556.84","545.05","360.94M","-3.66%"
"2001- 03- 09","565.76","572.11","573.67","562.53","316.00M","-2.33%"
"2001- 03- 08","579.28","569.79","579.28","568.09","349.38M","1.87%"
"2001- 03- 07","568.64","574.52","576.94","566.08","364.06M","0.09%"
"2001- 03- 06","568.15","569.14","574.90","564.12","485.02M","0.49%"
"2001- 03- 05","565.38","549.27","565.38","549.27","309.88M","1.06%"
"2001- 03- 02","559.44","574.61","574.61","557.20","329.69M","-3.23%"
"2001- 02- 28","578.10","571.64","581.44","571.04","351.26M","0.09%"
"2001- 02- 27","577.57","590.14","597.12","576.66","475.76M","-1.32%"
"2001- 02- 26","585.32","585.16","588.92","580.59","448.99M","0.31%"
"2001- 02- 23","583.52","579.97","590.49","579.45","400.76M","0.02%"
"2001- 02- 22","583.41","589.30","589.30","571.72","434.98M","-1.87%"
"2001- 02- 21","594.53","605.49","605.49","594.45","439.15M","-2.33%"
"2001- 02- 20","608.74","595.77","609.36","593.17","498.57M","2.02%"
"2001- 02- 19","596.67","595.66","597.76","588.73","316.68M","-1.36%"
"2001- 02- 16","604.92","605.93","611.54","604.27","319.53M","0.21%"
"2001- 02- 15","603.63","611.26","612.26","602.41","359.76M","-0.03%"
"2001- 02- 14","603.83","594.93","607.59","592.32","413.24M","0.84%"
"2001- 02- 13","598.78","603.15","605.35","594.41","336.73M","-0.07%"
"2001- 02- 12","599.20","587.62","602.90","584.37","318.92M","0.63%"
"2001- 02- 09","595.47","588.36","598.97","581.49","374.56M","0.66%"
"2001- 02- 08","591.57","577.12","591.66","577.12","282.24M","2.67%"
"2001- 02- 07","576.19","584.93","584.93","574.44","322.72M","-1.77%"
"2001- 02- 06","586.58","577.25","587.23","573.52","326.30M","1.28%"
"2001- 02- 05","579.16","594.91","595.47","575.58","354.07M","-4.82%"
"2001- 02- 02","608.48","614.51","616.67","602.13","345.29M","-0.62%"
"2001- 02- 01","612.30","606.49","620.78","605.42","396.01M","-0.91%"
"2001- 01- 31","617.91","594.76","617.91","593.54","442.13M","4.49%"
"2001- 01- 30","591.34","601.29","608.05","591.34","498.67M","-0.87%"
"2001- 01- 29","596.54","592.75","598.11","587.42","461.16M","0.81%"
"2001- 01- 26","591.73","623.68","624.00","591.73","443.74M","-5.69%"
"2001- 01- 22","627.45","622.52","627.45","614.08","484.95M","1.24%"
"2001- 01- 19","619.78","622.25","622.25","613.66","432.45M","2.60%"
"2001- 01- 18","604.05","597.15","612.90","596.66","453.76M","1.38%"
"2001- 01- 17","595.83","600.75","610.47","587.26","501.66M","-1.26%"
"2001- 01- 16","603.42","600.68","608.51","588.42","606.28M","0.74%"
"2001- 01- 15","599.00","595.06","608.22","588.87","611.96M","1.89%"
"2001- 01- 12","587.87","578.95","601.09","578.95","713.79M","4.64%"
"2001- 01- 11","561.79","568.26","570.57","557.86","518.79M","0.17%"
"2001- 01- 10","560.81","586.63","593.86","560.81","642.38M","-4.93%"
"2001- 01- 09","589.92","583.85","589.92","572.55","558.97M","0.56%"
"2001- 01- 08","586.65","573.72","587.91","572.48","558.64M","1.00%"
"2001- 01- 05","580.85","559.54","581.41","555.40","578.29M","4.09%"
"2001- 01- 04","558.02","551.53","567.16","550.91","444.54M","7.02%"
"2001- 01- 03","521.43","512.74","524.58","510.70","324.58M","0.09%"
"2001- 01- 02","520.95","503.31","521.34","500.97","231.02M","3.24%"
"2000- 12- 26","504.62","509.09","509.95","501.64","252.89M","0.80%"
"2000- 12- 22","500.60","514.54","518.90","500.41","332.70M","-2.21%"
"2000- 12- 21","511.90","498.60","515.76","497.31","290.30M","-0.45%"
"2000- 12- 20","514.21","517.37","525.79","513.24","304.30M","-3.13%"
"2000- 12- 19","530.80","541.23","541.25","530.18","290.17M","-1.57%"
"2000- 12- 18","539.27","529.37","541.78","529.37","251.26M","0.99%"
"2000- 12- 15","534.00","544.53","551.29","533.65","297.85M","-2.44%"
"2000- 12- 14","547.38","548.14","554.89","540.73","298.43M","-1.88%"
"2000- 12- 13","557.84","540.35","560.16","539.51","302.75M","2.72%"
"2000- 12- 12","543.08","556.22","558.50","541.99","320.89M","-2.11%"
"2000- 12- 11","554.80","543.46","557.79","543.46","388.72M","3.74%"
"2000- 12- 08","534.81","523.40","535.47","523.40","321.36M","2.11%"
"2000- 12- 07","523.78","517.48","523.78","510.86","300.98M","1.14%"
"2000- 12- 06","517.89","535.19","540.63","517.87","391.92M","0.18%"
"2000- 12- 05","516.96","505.10","516.97","502.94","257.24M","3.04%"
"2000- 12- 04","501.73","520.14","520.52","499.72","267.61M","-2.47%"
"2000- 12- 01","514.46","490.88","514.46","489.53","329.92M","1.03%"
"2000- 11- 30","509.23","518.82","518.82","499.52","310.42M","-1.40%"
"2000- 11- 29","516.44","522.98","522.98","511.93","281.00M","-3.82%"
"2000- 11- 28","536.94","544.44","547.31","535.96","341.21M","-3.09%"
"2000- 11- 27","554.04","542.27","554.04","542.27","392.92M","4.37%"
"2000- 11- 24","530.84","518.15","530.84","515.32","315.55M","3.21%"
"2000- 11- 23","514.31","515.48","522.54","512.41","312.32M","-1.54%"
"2000- 11- 22","522.33","525.50","532.95","520.61","314.62M","-1.72%"
"2000- 11- 21","531.45","529.51","531.45","515.41","293.15M","-1.11%"
"2000- 11- 20","537.40","543.78","547.56","537.24","289.75M","-2.51%"
"2000- 11- 17","551.26","548.43","551.26","543.60","331.72M","-0.68%"
"2000- 11- 16","555.04","557.85","561.17","550.46","310.69M","-0.44%"
"2000- 11- 15","557.48","566.41","570.36","552.89","325.31M","0.81%"
"2000- 11- 14","552.99","543.53","552.99","543.53","253.05M","2.61%"
"2000- 11- 13","538.94","552.44","552.44","536.45","272.84M","-4.64%"
"2000- 11- 10","565.18","557.94","567.34","555.11","322.18M","0.81%"
"2000- 11- 09","560.66","549.44","562.66","548.14","323.91M","0.46%"
"2000- 11- 08","558.09","549.21","562.89","545.77","354.23M","0.86%"
"2000- 11- 07","553.35","560.55","564.38","550.39","346.59M","-0.59%"
"2000- 11- 06","556.66","557.64","581.47","555.41","423.81M","-0.67%"
"2000- 11- 03","560.41","563.50","567.07","556.38","406.52M","0.41%"
"2000- 11- 02","558.10","543.94","563.98","540.93","461.06M","1.70%"
"2000- 11- 01","548.76","524.69","550.06","522.78","366.44M","6.66%"
"2000- 10- 31","514.48","497.59","514.48","483.58","350.64M","1.93%"
"2000- 10- 30","504.73","514.82","520.01","504.73","285.73M","-2.06%"
"2000- 10- 27","515.34","528.59","534.84","515.34","284.26M","-1.59%"
"2000- 10- 26","523.67","528.27","530.81","517.82","212.84M","-3.44%"
"2000- 10- 25","542.33","539.93","545.86","532.99","308.13M","-0.50%"
"2000- 10- 24","545.05","527.36","549.79","523.02","311.60M","3.16%"
"2000- 10- 23","528.37","555.11","556.00","527.18","271.14M","-3.22%"
"2000- 10- 20","545.97","540.68","554.65","540.49","371.65M","6.01%"
"2000- 10- 19","515.04","510.19","531.20","506.49","312.61M","0.17%"
"2000- 10- 18","514.17","501.09","519.54","485.00","398.60M","0.26%"
"2000- 10- 17","512.85","536.20","545.08","512.85","313.67M","-6.77%"
"2000- 10- 16","550.10","557.11","565.88","543.20","341.17M","4.86%"
"2000- 10- 13","524.60","514.82","525.71","498.56","330.31M","-1.89%"
"2000- 10- 12","534.71","548.44","564.09","534.71","259.67M","-4.03%"
"2000- 10- 11","557.18","576.44","576.44","548.29","311.53M","-5.30%"
"2000- 10- 10","588.34","588.72","595.79","578.20","283.53M","-0.14%"
"2000- 10- 09","589.18","606.81","606.90","589.18","343.13M","-3.23%"
"2000- 10- 06","608.85","601.57","610.52","601.05","369.62M","0.34%"
"2000- 10- 05","606.79","605.81","616.22","604.25","456.97M","1.40%"
"2000- 10- 04","598.42","578.37","598.42","571.58","311.59M","1.56%"
"2000- 10- 02","589.22","595.68","599.03","585.53","243.07M","-3.91%"
"2000- 09- 29","613.22","612.11","620.08","599.88","328.16M","1.22%"
"2000- 09- 28","605.85","606.60","610.53","595.97","330.23M","1.09%"
"2000- 09- 27","599.31","586.57","601.02","585.17","367.12M","1.99%"
"2000- 09- 26","587.60","576.95","593.72","574.32","403.77M","0.51%"
"2000- 09- 25","584.63","562.79","584.84","562.48","328.33M","5.67%"
"2000- 09- 22","553.25","574.26","578.22","551.00","305.09M","-7.17%"
"2000- 09- 21","595.99","603.51","613.01","577.78","350.39M","-1.66%"
"2000- 09- 20","606.08","594.32","607.78","594.24","340.23M","6.11%"
"2000- 09- 19","571.17","564.93","587.21","556.74","327.63M","-1.11%"
"2000- 09- 18","577.56","591.98","595.10","552.78","314.54M","-8.06%"
"2000- 09- 15","628.20","642.10","652.50","621.40","338.68M","-3.37%"
"2000- 09- 14","650.14","636.70","650.14","621.26","319.76M","-0.54%"
"2000- 09- 08","653.68","658.46","664.07","647.99","302.70M","-0.41%"
"2000- 09- 07","656.37","663.09","664.10","654.36","251.21M","-3.00%"
"2000- 09- 06","676.69","677.55","690.99","673.91","211.88M","-0.38%"
"2000- 09- 05","679.24","677.74","685.05","668.08","216.31M","-0.30%"
"2000- 09- 04","681.30","690.95","693.66","677.55","224.05M","-1.57%"
"2000- 09- 01","692.19","690.93","698.28","685.32","202.37M","0.52%"
"2000- 08- 31","688.62","713.41","713.41","682.68","263.37M","-4.22%"
"2000- 08- 30","718.93","726.63","727.39","718.93","217.56M","-1.73%"
"2000- 08- 29","731.56","733.72","739.53","722.85","253.34M","-0.03%"
"2000- 08- 28","731.81","728.88","735.32","726.36","271.85M","0.28%"
"2000- 08- 25","729.80","718.88","729.90","710.58","275.53M","1.52%"
"2000- 08- 24","718.86","722.62","729.00","706.21","293.44M","-0.13%"
"2000- 08- 23","719.79","739.04","740.70","719.37","298.53M","-2.55%"
"2000- 08- 22","738.61","722.94","739.02","722.94","302.51M","2.22%"
"2000- 08- 21","722.58","721.02","731.45","720.24","227.41M","-0.79%"
"2000- 08- 18","728.32","747.65","750.42","726.90","277.08M","-2.04%"
"2000- 08- 17","743.49","751.39","754.09","739.67","317.26M","-1.02%"
"2000- 08- 16","751.14","748.73","754.46","745.68","314.53M","2.44%"
"2000- 08- 14","733.25","741.55","745.79","731.44","323.61M","1.53%"
"2000- 08- 11","722.21","711.42","732.78","708.25","300.61M","-0.97%"
"2000- 08- 10","729.28","710.31","729.28","695.87","259.93M","2.68%"
"2000- 08- 09","710.23","677.22","710.23","677.22","295.43M","6.63%"
"2000- 08- 08","666.08","676.22","686.96","665.63","209.18M","-1.41%"
"2000- 08- 07","675.59","693.50","694.48","675.59","218.36M","-4.85%"
"2000- 08- 04","710.00","717.14","719.07","702.47","221.05M","-1.67%"
"2000- 08- 03","722.08","734.49","736.23","719.27","259.43M","-0.86%"
"2000- 08- 02","728.33","723.32","733.99","715.18","328.69M","0.17%"
"2000- 08- 01","727.10","710.05","727.53","700.83","297.94M","2.99%"
"2000- 07- 31","705.97","686.35","706.73","678.35","218.98M","1.92%"
"2000- 07- 28","692.65","706.56","712.57","691.01","239.03M","-4.81%"
"2000- 07- 27","727.68","730.76","734.51","718.66","255.86M","-2.17%"
"2000- 07- 26","743.84","742.45","748.61","723.32","333.09M","0.84%"
"2000- 07- 25","737.64","730.49","743.52","720.72","352.57M","-0.03%"
"2000- 07- 24","737.89","766.44","769.81","736.38","393.32M","-5.77%"
"2000- 07- 21","783.06","785.98","789.85","771.50","408.14M","0.53%"
"2000- 07- 20","778.90","786.22","791.41","774.47","426.31M","-2.31%"
"2000- 07- 19","797.30","806.75","806.75","787.58","442.80M","-1.85%"
"2000- 07- 18","812.33","822.30","829.19","806.88","317.07M","-1.89%"
"2000- 07- 14","827.95","847.60","850.26","826.82","366.31M","-2.10%"
"2000- 07- 13","845.75","840.45","849.03","833.05","477.91M","0.71%"
"2000- 07- 12","839.76","841.15","846.80","830.06","466.96M","0.35%"
"2000- 07- 11","836.86","856.17","863.53","836.86","849.97M","-1.72%"
"2000- 07- 10","851.47","847.60","856.83","847.14","532.55M","1.16%"
"2000- 07- 07","841.74","841.50","851.62","837.84","569.85M","0.49%"
"2000- 07- 06","837.63","822.76","840.91","818.24","696.04M","0.87%"
"2000- 07- 05","830.40","818.40","830.40","810.10","531.94M","1.45%"
"2000- 07- 04","818.53","840.20","841.52","818.47","439.14M","-2.00%"
"2000- 07- 03","835.21","824.83","836.53","824.83","440.79M","1.70%"
"2000- 06- 30","821.22","815.03","823.36","812.26","462.87M","0.28%"
"2000- 06- 29","818.90","828.59","830.80","807.93","338.97M","0.02%"
"2000- 06- 28","818.73","810.44","822.04","806.87","500.10M","1.09%"
"2000- 06- 27","809.87","799.58","810.70","795.55","465.83M","2.31%"
"2000- 06- 26","791.55","782.28","794.89","779.39","286.73M","1.62%"
"2000- 06- 23","778.94","772.18","778.94","768.29","261.85M","-0.42%"
"2000- 06- 22","782.24","795.08","804.20","771.06","369.64M","0.05%"
"2000- 06- 21","781.87","793.67","799.44","780.68","529.24M","-0.44%"
"2000- 06- 20","785.32","772.98","785.32","764.98","340.77M","3.96%"
"2000- 06- 19","755.38","748.47","777.13","744.90","270.29M","-0.48%"
"2000- 06- 16","759.04","759.58","775.26","753.96","317.14M","-1.54%"
"2000- 06- 15","770.95","814.62","814.62","770.70","380.64M","-5.90%"
"2000- 06- 14","819.27","814.05","821.13","792.30","438.19M","1.84%"
"2000- 06- 13","804.45","833.18","835.29","800.32","426.60M","-4.89%"
"2000- 06- 12","845.81","851.06","858.34","828.66","516.74M","1.13%"
"2000- 06- 09","836.40","800.28","836.82","790.43","506.78M","4.54%"
"2000- 06- 08","800.11","825.56","842.13","795.99","669.05M","-2.73%"
"2000- 06- 07","822.54","798.23","822.98","792.71","493.50M","3.57%"
"2000- 06- 05","794.21","778.48","799.34","778.48","464.38M","4.41%"
"2000- 06- 02","760.69","759.22","776.49","750.38","430.57M","3.01%"
"2000- 06- 01","738.49","730.55","746.70","722.24","314.34M","0.90%"
"2000- 05- 31","731.88","708.04","744.60","708.04","503.78M","5.88%"
"2000- 05- 30","691.26","668.65","692.31","668.65","389.66M","5.39%"
"2000- 05- 29","655.93","627.40","664.27","625.14","309.61M","-0.11%"
"2000- 05- 26","656.66","690.54","693.10","656.66","350.45M","-6.13%"
"2000- 05- 25","699.53","696.69","708.59","685.18","401.99M","3.64%"
"2000- 05- 24","674.95","669.21","689.55","643.97","289.35M","-0.71%"
"2000- 05- 23","679.76","674.03","694.44","674.03","211.39M","-1.71%"
"2000- 05- 22","691.61","715.55","718.30","688.58","176.62M","-5.35%"
"2000- 05- 19","730.68","712.13","730.71","695.73","196.29M","2.49%"
"2000- 05- 18","712.95","705.62","718.72","699.00","201.44M","-1.96%"
"2000- 05- 17","727.18","752.52","769.01","726.89","219.01M","-2.62%"
"2000- 05- 16","746.77","729.10","746.77","723.71","172.35M","2.48%"
"2000- 05- 15","728.67","737.21","740.16","719.60","193.28M","-1.57%"
"2000- 05- 12","740.30","762.80","763.01","737.07","189.06M","-2.53%"
"2000- 05- 10","759.51","757.36","764.64","753.73","193.57M","-0.18%"
"2000- 05- 09","760.85","768.01","771.51","758.89","181.01M","-1.22%"
"2000- 05- 08","770.24","759.15","778.46","759.15","195.51M","2.52%"
"2000- 05- 04","751.29","753.18","760.99","745.39","190.23M","-0.20%"
"2000- 05- 03","752.76","751.07","755.62","742.94","179.78M","0.02%"
"2000- 05- 02","752.59","731.76","753.46","729.84","195.97M","3.75%"
"2000- 04- 28","725.39","698.06","727.26","698.06","228.15M","4.81%"
"2000- 04- 27","692.07","699.29","710.70","688.36","224.44M","-2.97%"
"2000- 04- 26","713.23","751.89","760.21","712.42","241.94M","-3.25%"
"2000- 04- 25","737.20","738.56","742.15","730.43","168.48M","-1.39%"
"2000- 04- 24","747.58","767.05","770.72","746.16","176.66M","-2.55%"
"2000- 04- 21","767.16","764.81","772.86","759.34","202.14M","0.78%"
"2000- 04- 20","761.25","752.04","765.01","749.61","204.06M","0.82%"
"2000- 04- 19","755.08","767.27","781.55","745.77","292.38M","1.04%"
"2000- 04- 18","747.30","738.10","769.38","724.05","273.03M","5.59%"
"2000- 04- 17","707.72","762.96","762.96","699.22","287.74M","-11.63%"
"2000- 04- 14","800.89","808.46","816.07","793.74","229.82M","-4.32%"
"2000- 04- 12","837.01","841.16","853.61","834.75","213.51M","-2.11%"
"2000- 04- 11","855.05","864.65","864.65","839.82","255.14M","-1.74%"
"2000- 04- 10","870.17","861.72","880.41","851.30","325.32M","3.92%"
"2000- 04- 07","837.38","811.38","838.82","811.38","205.12M","4.11%"
"2000- 04- 06","804.35","827.23","827.89","804.15","172.97M","-3.11%"
"2000- 04- 04","830.16","835.24","850.10","814.54","203.03M","-1.92%"
"2000- 04- 03","846.44","866.75","876.81","837.36","209.59M","-1.68%"
"2000- 03- 31","860.94","872.02","885.74","860.52","214.73M","-3.26%"
"2000- 03- 30","889.95","905.59","909.51","889.23","264.08M","-2.04%"
"2000- 03- 29","908.51","886.69","913.35","881.52","280.75M","1.93%"
"2000- 03- 28","891.29","886.51","902.76","882.22","262.75M","0.52%"
"2000- 03- 27","886.71","893.13","893.13","876.52","282.36M","-0.28%"
"2000- 03- 24","889.24","876.93","900.06","861.64","281.93M","2.49%"
"2000- 03- 23","867.62","888.89","892.78","862.84","254.91M","-1.68%"
"2000- 03- 22","882.43","869.88","886.53","865.97","296.03M","2.20%"
"2000- 03- 21","863.41","850.91","863.41","838.98","227.94M","1.52%"
"2000- 03- 20","850.51","862.68","867.54","843.46","227.94M","-0.59%"
"2000- 03- 17","855.57","864.36","869.82","850.04","300.84M","1.71%"
"2000- 03- 16","841.22","847.90","860.40","832.17","298.88M","0.44%"
"2000- 03- 15","837.53","837.35","841.73","820.30","312.90M","-1.09%"
"2000- 03- 14","846.74","843.14","858.68","838.31","330.75M","-0.93%"
"2000- 03- 13","854.66","890.87","890.87","849.52","364.40M","-4.12%"
"2000- 03- 10","891.36","902.31","913.60","886.26","330.62M","0.77%"
"2000- 03- 09","884.59","922.71","928.55","884.59","370.03M","-3.42%"
"2000- 03- 08","915.94","895.93","919.03","883.53","313.74M","0.95%"
"2000- 03- 07","907.34","907.01","907.85","893.09","339.28M","-0.22%"
"2000- 03- 06","909.33","907.56","913.51","899.58","352.62M","1.62%"
"2000- 03- 03","894.83","909.81","910.02","882.48","311.25M","0.02%"
"2000- 03- 02","894.66","864.78","900.30","857.05","317.75M","8.00%"
"2000- 02- 29","828.38","843.31","846.37","810.53","275.73M","1.14%"
"2000- 02- 28","819.01","850.36","856.25","819.01","253.12M","-5.29%"
"2000- 02- 25","864.76","856.06","873.08","847.14","255.18M","-0.30%"
"2000- 02- 24","867.37","874.53","887.82","857.68","256.69M","-1.51%"
"2000- 02- 23","880.67","866.14","882.79","852.89","346.45M","3.61%"
"2000- 02- 22","850.02","844.11","867.68","835.97","244.39M","0.56%"
"2000- 02- 21","845.32","864.61","871.08","843.65","213.80M","-3.85%"
"2000- 02- 18","879.14","900.71","918.04","879.14","258.28M","-2.05%"
"2000- 02- 17","897.52","869.35","901.83","869.35","212.42M","2.05%"
"2000- 02- 16","879.50","881.03","886.63","843.58","214.05M","-0.02%"
"2000- 02- 15","879.70","916.89","919.43","875.05","218.60M","-3.42%"
"2000- 02- 14","910.87","932.94","941.23","907.91","234.18M","-4.44%"
"2000- 02- 11","953.22","990.11","990.75","941.24","274.78M","-1.34%"
"2000- 02- 10","966.18","966.36","991.71","957.73","251.62M","-1.01%"
"2000- 02- 09","976.05","967.53","979.92","959.13","240.45M","1.54%"
"2000- 02- 08","961.22","977.07","981.42","960.47","229.49M","-1.22%"
"2000- 02- 07","973.13","953.23","982.03","951.31","271.76M","2.41%"
"2000- 02- 03","950.22","950.26","959.00","934.11","277.12M","0.70%"
"2000- 02- 02","943.59","929.69","950.13","923.40","310.41M","1.60%"
"2000- 02- 01","928.75","955.44","959.31","923.52","306.14M","-1.60%"
"2000- 01- 31","943.88","924.83","948.84","922.92","289.44M","0.23%"
"2000- 01- 28","941.67","922.74","943.95","911.12","293.14M","3.57%"
"2000- 01- 27","909.23","888.27","912.49","879.00","344.91M","2.68%"
"2000- 01- 26","885.54","896.34","902.43","875.82","231.15M","-0.64%"
"2000- 01- 25","891.22","909.12","918.48","891.22","242.59M","-3.84%"
"2000- 01- 24","926.77","917.93","944.31","915.70","210.41M","0.17%"
"2000- 01- 21","925.16","928.55","942.20","911.83","255.14M","-2.19%"
"2000- 01- 20","945.90","927.12","945.90","906.26","226.68M","0.76%"
"2000- 01- 19","938.78","969.31","977.00","938.74","235.73M","-4.36%"
"2000- 01- 18","981.53","992.31","992.85","967.96","212.08M","-0.18%"
"2000- 01- 17","983.27","962.67","986.09","950.75","212.06M","3.72%"
"2000- 01- 14","948.03","958.82","970.59","937.75","224.96M","-0.32%"
"2000- 01- 13","951.05","955.06","960.73","939.25","223.00M","-0.41%"
"2000- 01- 12","955.01","957.98","976.86","949.20","227.08M","-2.68%"
"2000- 01- 11","981.33","992.17","1,005.87","981.23","257.07M","-0.60%"
"2000- 01- 10","987.24","979.67","994.94","965.02","240.18M","4.07%"
"2000- 01- 07","948.65","949.17","970.16","930.84","215.66M","-1.26%"
"2000- 01- 06","960.79","1,013.95","1,014.90","953.50","203.52M","-2.59%"
"2000- 01- 05","986.31","1,006.87","1,026.52","984.05","257.70M","-6.87%"
"2000- 01- 04","1,059.04","1,028.33","1,066.18","1,016.59","195.90M","3.01%"
"1999- 12- 28","1,028.07","1,010.41","1,038.04","1,004.21","259.76M","2.22%"
"1999- 12- 27","1,005.73","1,016.14","1,022.58","997.48","233.56M","1.42%"
"1999- 12- 24","991.63","992.51","1,003.95","983.31","257.33M","1.79%"
"1999- 12- 23","974.16","964.69","1,003.01","959.26","294.76M","0.65%"
"1999- 12- 22","967.83","963.40","967.87","941.84","300.24M","0.94%"
"1999- 12- 21","958.80","981.91","987.78","957.84","286.05M","-0.85%"
"1999- 12- 20","967.05","966.32","978.92","951.05","254.44M","1.87%"
"1999- 12- 17","949.26","958.55","965.28","934.22","295.72M","0.07%"
"1999- 12- 16","948.57","956.94","974.65","944.36","305.27M","-1.56%"
"1999- 12- 15","963.58","998.76","999.24","950.02","356.43M","-3.90%"
"1999- 12- 14","1,002.64","1,018.18","1,026.16","1,002.23","396.53M","-1.09%"
"1999- 12- 13","1,013.65","1,030.66","1,036.56","1,013.65","354.43M","-0.44%"
"1999- 12- 10","1,018.17","989.97","1,019.49","982.78","393.98M","3.84%"
"1999- 12- 09","980.54","982.89","995.71","976.68","329.75M","-0.79%"
"1999- 12- 08","988.32","992.29","998.16","974.79","277.93M","-1.16%"
"1999- 12- 07","999.92","1,001.36","1,009.74","984.63","285.49M","0.18%"
"1999- 12- 06","998.11","978.36","999.77","969.66","258.36M","3.26%"
"1999- 12- 03","966.59","973.85","982.19","955.38","259.37M","-0.14%"
"1999- 12- 02","967.90","1,008.55","1,013.84","959.84","305.62M","-3.13%"
"1999- 12- 01","999.16","992.62","1,007.29","984.38","294.84M","0.25%"
"1999- 11- 30","996.66","965.45","1,009.19","964.44","339.00M","3.36%"
"1999- 11- 29","964.26","955.38","964.26","936.25","276.92M","1.59%"
"1999- 11- 26","949.16","977.77","978.85","945.78","310.88M","-2.42%"
"1999- 11- 25","972.71","975.19","992.65","965.34","351.88M","0.35%"
"1999- 11- 24","969.29","969.23","973.15","957.57","303.19M","-0.49%"
"1999- 11- 23","974.05","974.63","986.85","965.22","277.30M","-0.39%"
"1999- 11- 22","977.88","995.92","1,000.11","970.58","308.44M","-1.53%"
"1999- 11- 19","993.11","973.83","1,001.38","968.52","390.51M","2.36%"
"1999- 11- 18","970.19","963.16","981.85","945.27","384.23M","0.26%"
"1999- 11- 17","967.64","1,014.44","1,024.09","967.63","491.98M","-3.98%"
"1999- 11- 16","1,007.72","973.01","1,007.72","965.32","464.29M","3.38%"
"1999- 11- 15","974.73","990.00","1,003.61","965.99","471.54M","0.56%"
"1999- 11- 12","969.26","961.43","983.47","952.53","538.91M","2.31%"
"1999- 11- 11","947.42","943.46","968.57","938.57","465.92M","0.92%"
"1999- 11- 10","938.76","944.50","958.31","936.36","422.27M","-0.50%"
"1999- 11- 09","943.46","908.71","943.46","906.18","355.51M","3.95%"
"1999- 11- 08","907.60","916.37","920.42","906.10","385.36M","-0.60%"
"1999- 11- 05","913.09","917.68","928.23","908.46","413.33M","0.14%"
"1999- 11- 04","911.82","895.36","911.82","890.07","418.85M","2.78%"
